epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,8410.54,0.16614,0.72692,1.13831,0.78285,0.71819,0.7301,0.29627,0.29155,1.15411,1.62252,5.644e-05,5.644e-05,5.644e-05
46,8599.34,0.16926,0.73863,1.14098,0.78844,0.72998,0.74404,0.30091,0.29048,1.15608,1.62191,5.545e-05,5.545e-05,5.545e-05
47,8788.06,0.16613,0.7279,1.13001,0.78664,0.71972,0.73227,0.29989,0.29173,1.14919,1.61796,5.446e-05,5.446e-05,5.446e-05
48,8976.74,0.1655,0.72528,1.13073,0.80772,0.72483,0.74864,0.30783,0.28869,1.13954,1.60605,5.347e-05,5.347e-05,5.347e-05
49,9165.62,0.16541,0.72837,1.12836,0.79068,0.71219,0.73004,0.291,0.29341,1.15964,1.63649,5.248e-05,5.248e-05,5.248e-05
50,9354.58,0.1631,0.70721,1.12333,0.7972,0.71233,0.73645,0.29458,0.29365,1.15767,1.62434,5.149e-05,5.149e-05,5.149e-05
51,9543.52,0.16709,0.73963,1.13601,0.79836,0.72013,0.74504,0.30591,0.28798,1.14237,1.60024,5.05e-05,5.05e-05,5.05e-05
52,9732.41,0.16911,0.73398,1.14342,0.7936,0.71214,0.73494,0.30019,0.28982,1.13654,1.61168,4.951e-05,4.951e-05,4.951e-05
53,9921.57,0.16499,0.7181,1.13424,0.7937,0.71153,0.7321,0.29534,0.29187,1.15784,1.6255,4.852e-05,4.852e-05,4.852e-05
54,10110.4,0.16653,0.72886,1.13087,0.79225,0.71019,0.73521,0.30031,0.28892,1.15049,1.60217,4.753e-05,4.753e-05,4.753e-05
55,10299,0.16047,0.71296,1.11317,0.78713,0.71952,0.73522,0.29845,0.29031,1.13726,1.60741,4.654e-05,4.654e-05,4.654e-05
56,10487.7,0.16436,0.72584,1.1289,0.76893,0.73824,0.73669,0.30326,0.28868,1.13702,1.60329,4.555e-05,4.555e-05,4.555e-05
57,10676.6,0.15976,0.70995,1.11344,0.78891,0.71952,0.74157,0.30284,0.28952,1.13623,1.60932,4.456e-05,4.456e-05,4.456e-05
58,10865.5,0.16497,0.7059,1.12562,0.76717,0.73618,0.73498,0.30386,0.28759,1.13661,1.59976,4.357e-05,4.357e-05,4.357e-05
59,11054.3,0.16302,0.70412,1.12002,0.77332,0.73186,0.74223,0.30252,0.28749,1.12837,1.60373,4.258e-05,4.258e-05,4.258e-05
60,11242.9,0.16141,0.69928,1.11452,0.77041,0.73551,0.73717,0.30121,0.28853,1.13764,1.60419,4.159e-05,4.159e-05,4.159e-05
61,11431.7,0.16149,0.69882,1.11618,0.77162,0.73751,0.74173,0.30219,0.29069,1.13286,1.61403,4.06e-05,4.06e-05,4.06e-05
62,11620.6,0.16092,0.69674,1.11058,0.77585,0.74021,0.74813,0.3048,0.28792,1.13793,1.6048,3.961e-05,3.961e-05,3.961e-05
63,11809.2,0.16378,0.70397,1.1216,0.76979,0.75074,0.74394,0.30162,0.28827,1.12754,1.61071,3.862e-05,3.862e-05,3.862e-05
64,11998,0.16102,0.70221,1.11294,0.76972,0.74157,0.73972,0.29821,0.28951,1.12458,1.61315,3.763e-05,3.763e-05,3.763e-05
65,12186.9,0.15992,0.69125,1.11118,0.76782,0.74248,0.73594,0.2978,0.29012,1.13259,1.61424,3.664e-05,3.664e-05,3.664e-05
66,12375.7,0.16283,0.70789,1.11882,0.76967,0.74133,0.74144,0.30481,0.28826,1.14018,1.60888,3.565e-05,3.565e-05,3.565e-05
67,12564.4,0.15903,0.69749,1.10457,0.77011,0.74094,0.74152,0.30179,0.28883,1.12807,1.60714,3.466e-05,3.466e-05,3.466e-05
68,12753.1,0.15665,0.6785,1.09701,0.77048,0.7495,0.743,0.30355,0.28752,1.12478,1.60599,3.367e-05,3.367e-05,3.367e-05
69,12941.9,0.15806,0.69069,1.10511,0.77573,0.73684,0.73749,0.29559,0.29105,1.14251,1.62505,3.268e-05,3.268e-05,3.268e-05
70,13130.9,0.16342,0.68381,1.11828,0.76768,0.74852,0.74448,0.3028,0.28814,1.12499,1.60562,3.169e-05,3.169e-05,3.169e-05
71,13319.7,0.15574,0.68545,1.092,0.77618,0.74165,0.74039,0.29751,0.29085,1.13503,1.62193,3.07e-05,3.07e-05,3.07e-05
72,13508.5,0.16575,0.70376,1.11669,0.78003,0.74084,0.74662,0.30821,0.28508,1.13311,1.58974,2.971e-05,2.971e-05,2.971e-05
73,13697.5,0.16061,0.68553,1.10504,0.7702,0.74151,0.73737,0.29915,0.28868,1.12586,1.61348,2.872e-05,2.872e-05,2.872e-05
74,13886.5,0.1655,0.70795,1.12277,0.77085,0.73684,0.73563,0.29753,0.28862,1.13311,1.61182,2.773e-05,2.773e-05,2.773e-05
75,14075.2,0.16438,0.701,1.11848,0.77299,0.7495,0.74319,0.3032,0.28762,1.11849,1.60197,2.674e-05,2.674e-05,2.674e-05
76,14263.9,0.1568,0.70189,1.09885,0.77532,0.73618,0.73607,0.2989,0.28871,1.12734,1.60976,2.575e-05,2.575e-05,2.575e-05
77,14452.7,0.16056,0.69758,1.11459,0.78201,0.74017,0.74657,0.30301,0.28793,1.12535,1.60772,2.476e-05,2.476e-05,2.476e-05
78,14641.7,0.16528,0.68726,1.12436,0.77235,0.74364,0.74035,0.30216,0.28867,1.1223,1.60995,2.377e-05,2.377e-05,2.377e-05
79,14830.4,0.15758,0.67955,1.10128,0.77212,0.73085,0.73111,0.29509,0.29121,1.12658,1.62226,2.278e-05,2.278e-05,2.278e-05
80,15019.3,0.16334,0.70843,1.1136,0.77743,0.74003,0.73968,0.30265,0.28788,1.12078,1.60477,2.179e-05,2.179e-05,2.179e-05
81,15208.1,0.1611,0.68631,1.10534,0.77636,0.74703,0.74173,0.29971,0.28779,1.11859,1.60425,2.08e-05,2.08e-05,2.08e-05
82,15396.9,0.15525,0.66743,1.09552,0.77472,0.74461,0.74209,0.29962,0.28813,1.12205,1.60808,1.981e-05,1.981e-05,1.981e-05
83,15585.8,0.1591,0.68538,1.10945,0.77622,0.7435,0.74098,0.30519,0.28618,1.12556,1.59644,1.882e-05,1.882e-05,1.882e-05
84,15774.4,0.15776,0.67725,1.09598,0.77268,0.74284,0.73952,0.30276,0.288,1.11701,1.60645,1.783e-05,1.783e-05,1.783e-05
85,15963.3,0.16256,0.70247,1.11325,0.77408,0.74187,0.73768,0.30115,0.28777,1.12468,1.60496,1.684e-05,1.684e-05,1.684e-05
86,16152.2,0.15984,0.67649,1.10743,0.76871,0.74178,0.7371,0.29712,0.28975,1.11685,1.61715,1.585e-05,1.585e-05,1.585e-05
87,16341.1,0.15705,0.67338,1.10008,0.76779,0.74236,0.73866,0.29933,0.28847,1.12088,1.60995,1.486e-05,1.486e-05,1.486e-05
88,16530,0.16121,0.72215,1.10793,0.77021,0.74017,0.73626,0.29997,0.28801,1.11847,1.61011,1.387e-05,1.387e-05,1.387e-05
89,16719,0.15537,0.67538,1.08925,0.77489,0.74484,0.74114,0.30113,0.28772,1.12586,1.60943,1.288e-05,1.288e-05,1.288e-05
90,16907.7,0.16886,0.70062,1.12732,0.77375,0.7405,0.73727,0.30142,0.28844,1.12029,1.61114,1.189e-05,1.189e-05,1.189e-05
91,17097.1,0.16496,0.68953,1.12512,0.78068,0.72552,0.72891,0.29839,0.2895,1.11693,1.64136,1.09e-05,1.09e-05,1.09e-05
92,17285.6,0.15922,0.66265,1.10462,0.78027,0.72352,0.72846,0.29481,0.29051,1.12976,1.64714,9.91e-06,9.91e-06,9.91e-06
93,17473.9,0.16208,0.67771,1.11116,0.77892,0.72618,0.73089,0.29485,0.29138,1.12782,1.65058,8.92e-06,8.92e-06,8.92e-06
94,17662.1,0.16124,0.67962,1.11003,0.77809,0.72618,0.73191,0.29688,0.29008,1.12079,1.63892,7.93e-06,7.93e-06,7.93e-06
95,17850.5,0.16206,0.67175,1.11928,0.74799,0.73951,0.72784,0.29512,0.28994,1.124,1.63979,6.94e-06,6.94e-06,6.94e-06
96,18038.5,0.15952,0.66519,1.1112,0.77953,0.72552,0.7308,0.29397,0.29083,1.12208,1.6415,5.95e-06,5.95e-06,5.95e-06
97,18226.8,0.16374,0.67331,1.12007,0.77412,0.72485,0.73009,0.29542,0.29003,1.12335,1.63485,4.96e-06,4.96e-06,4.96e-06
98,18415,0.15876,0.67207,1.10489,0.77417,0.72285,0.72617,0.29275,0.29066,1.1235,1.63874,3.97e-06,3.97e-06,3.97e-06
99,18603.4,0.15824,0.67531,1.10462,0.75288,0.73951,0.72971,0.29403,0.29085,1.12278,1.64184,2.98e-06,2.98e-06,2.98e-06
100,18791.6,0.16111,0.6649,1.11547,0.75272,0.74017,0.73082,0.29347,0.2906,1.12341,1.6407,1.99e-06,1.99e-06,1.99e-06
