epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,36739.5,0.19085,0.83769,1.20132,0.69337,0.70819,0.66845,0.25331,0.28509,1.21955,1.54051,7.426e-05,7.426e-05,7.426e-05
54,37238.9,0.18966,0.82799,1.1945,0.69886,0.70286,0.66948,0.25456,0.28996,1.22405,1.56517,7.3765e-05,7.3765e-05,7.3765e-05
55,37756.2,0.18638,0.83976,1.17888,0.70131,0.72425,0.68235,0.2612,0.28119,1.20764,1.53166,7.327e-05,7.327e-05,7.327e-05
56,38255.1,0.19016,0.83276,1.19726,0.70909,0.70087,0.66961,0.25313,0.288,1.21819,1.55608,7.2775e-05,7.2775e-05,7.2775e-05
57,38789.6,0.18345,0.82908,1.17815,0.71441,0.72885,0.68736,0.26209,0.28531,1.20182,1.54858,7.228e-05,7.228e-05,7.228e-05
58,39290.3,0.18701,0.8125,1.1877,0.73887,0.69953,0.6932,0.26114,0.28832,1.16902,1.55742,7.1785e-05,7.1785e-05,7.1785e-05
59,39792.2,0.18359,0.80239,1.17352,0.73602,0.72073,0.69634,0.27068,0.28062,1.18858,1.53645,7.129e-05,7.129e-05,7.129e-05
60,40293,0.1845,0.81251,1.17723,0.71878,0.73351,0.69107,0.25523,0.28603,1.18107,1.55493,7.0795e-05,7.0795e-05,7.0795e-05
61,40791.3,0.18345,0.8089,1.17277,0.71935,0.70353,0.66914,0.25145,0.29289,1.2227,1.59639,7.03e-05,7.03e-05,7.03e-05
62,41288.6,0.18109,0.81967,1.16099,0.66374,0.68488,0.63995,0.23824,0.29365,1.25668,1.61002,6.9805e-05,6.9805e-05,6.9805e-05
63,41787.2,0.18448,0.81007,1.18019,0.72697,0.6982,0.6891,0.27183,0.27918,1.20127,1.52971,6.931e-05,6.931e-05,6.931e-05
64,42286.9,0.18464,0.80188,1.17695,0.73684,0.71885,0.70882,0.27651,0.27884,1.15991,1.52551,6.8815e-05,6.8815e-05,6.8815e-05
65,42788.3,0.17972,0.79743,1.16549,0.68151,0.65578,0.62566,0.22652,0.30048,1.247,1.61582,6.832e-05,6.832e-05,6.832e-05
66,43287.7,0.18515,0.81642,1.17597,0.75033,0.71419,0.69666,0.2669,0.28327,1.18727,1.54389,6.7825e-05,6.7825e-05,6.7825e-05
67,43787.2,0.17757,0.80527,1.15619,0.70057,0.72327,0.68565,0.26558,0.28898,1.15576,1.58117,6.733e-05,6.733e-05,6.733e-05
68,44288.6,0.17554,0.77998,1.15022,0.72941,0.73085,0.70153,0.28115,0.27475,1.15769,1.51309,6.6835e-05,6.6835e-05,6.6835e-05
69,44790.1,0.17387,0.77669,1.14579,0.7267,0.73618,0.68965,0.26664,0.2823,1.14876,1.54755,6.634e-05,6.634e-05,6.634e-05
70,45289.5,0.1777,0.78213,1.15692,0.73508,0.72019,0.68983,0.26208,0.28721,1.1694,1.57099,6.5845e-05,6.5845e-05,6.5845e-05
71,45790.3,0.17133,0.79621,1.13312,0.71095,0.69487,0.66895,0.255,0.29066,1.18815,1.58634,6.535e-05,6.535e-05,6.535e-05
72,46292.3,0.17943,0.7916,1.15869,0.71557,0.70886,0.67455,0.26881,0.27613,1.19286,1.52675,6.4855e-05,6.4855e-05,6.4855e-05
73,46791.7,0.17717,0.79012,1.14971,0.74167,0.70005,0.68086,0.26138,0.28838,1.17839,1.5818,6.436e-05,6.436e-05,6.436e-05
74,47290.5,0.17865,0.7992,1.15766,0.73383,0.70886,0.6863,0.26262,0.28468,1.16741,1.55915,6.3865e-05,6.3865e-05,6.3865e-05
75,47791,0.17984,0.79334,1.16107,0.71574,0.70623,0.67276,0.25409,0.29121,1.16199,1.5863,6.337e-05,6.337e-05,6.337e-05
76,48289.8,0.17069,0.77033,1.13333,0.75939,0.72685,0.71493,0.2836,0.27921,1.13689,1.53739,6.2875e-05,6.2875e-05,6.2875e-05
