epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,10876.1,0.17154,0.75341,1.17,0.99462,0.94126,0.96239,0.74208,0.14815,0.68862,1.05931,3.565e-05,3.565e-05,3.565e-05
67,11048.3,0.16743,0.72237,1.1563,0.99537,0.93893,0.96095,0.73925,0.14778,0.6795,1.05861,3.466e-05,3.466e-05,3.466e-05
68,11213.6,0.16045,0.72803,1.12236,0.98892,0.94148,0.96168,0.73911,0.14592,0.67522,1.05157,3.367e-05,3.367e-05,3.367e-05
69,11371.3,0.16218,0.72843,1.14291,0.99195,0.94006,0.96201,0.73686,0.14806,0.67678,1.05748,3.268e-05,3.268e-05,3.268e-05
70,11543.4,0.1775,0.7571,1.17901,0.99196,0.94142,0.96196,0.73919,0.14638,0.6722,1.05206,3.169e-05,3.169e-05,3.169e-05
71,11707.3,0.16279,0.72411,1.12456,0.99193,0.93837,0.96139,0.73907,0.14644,0.68005,1.05128,3.07e-05,3.07e-05,3.07e-05
72,11866.4,0.16504,0.73856,1.13462,0.99195,0.94116,0.96199,0.74072,0.14469,0.67187,1.0497,2.971e-05,2.971e-05,2.971e-05
73,12038.5,0.17217,0.76383,1.15946,0.99196,0.94123,0.96191,0.74396,0.14493,0.6723,1.0474,2.872e-05,2.872e-05,2.872e-05
74,12200.5,0.16293,0.73074,1.14219,0.99176,0.94148,0.96194,0.74101,0.14602,0.67069,1.05042,2.773e-05,2.773e-05,2.773e-05
75,12361.4,0.17127,0.7658,1.15527,0.99172,0.94148,0.96193,0.73738,0.14595,0.66772,1.04872,2.674e-05,2.674e-05,2.674e-05
76,12533.4,0.16608,0.73383,1.15044,0.98836,0.94148,0.9619,0.74004,0.1453,0.67015,1.04902,2.575e-05,2.575e-05,2.575e-05
77,12694.3,0.15794,0.72256,1.11898,0.99097,0.94148,0.96191,0.742,0.14543,0.66952,1.04939,2.476e-05,2.476e-05,2.476e-05
78,12857.4,0.16865,0.75395,1.15182,0.99191,0.94148,0.9619,0.73989,0.14531,0.66684,1.04827,2.377e-05,2.377e-05,2.377e-05
79,13029.6,0.16817,0.72311,1.14185,0.99705,0.93893,0.96219,0.74057,0.1449,0.66519,1.04811,2.278e-05,2.278e-05,2.278e-05
80,13188,0.16405,0.71037,1.14115,0.99461,0.93859,0.96197,0.74229,0.14446,0.66368,1.04598,2.179e-05,2.179e-05,2.179e-05
81,13352.6,0.16564,0.73236,1.13978,0.99169,0.94148,0.9623,0.73712,0.14501,0.66844,1.04808,2.08e-05,2.08e-05,2.08e-05
82,13524.7,0.16432,0.7409,1.13444,0.99195,0.94019,0.9623,0.74094,0.14402,0.66374,1.04542,1.981e-05,1.981e-05,1.981e-05
83,13681.6,0.1623,0.73627,1.13272,0.994,0.93893,0.96205,0.73992,0.14417,0.66472,1.04472,1.882e-05,1.882e-05,1.882e-05
84,13848.6,0.16844,0.73931,1.14141,0.99187,0.94148,0.96142,0.7427,0.14405,0.66498,1.04222,1.783e-05,1.783e-05,1.783e-05
85,14020.6,0.16849,0.74198,1.14112,0.99127,0.94148,0.96226,0.74227,0.14364,0.66448,1.04339,1.684e-05,1.684e-05,1.684e-05
86,14175.2,0.16001,0.70027,1.12105,0.99041,0.94148,0.96204,0.74064,0.14415,0.66569,1.04548,1.585e-05,1.585e-05,1.585e-05
87,14343.6,0.16244,0.72105,1.13245,0.98781,0.94148,0.96199,0.74003,0.14414,0.66388,1.04434,1.486e-05,1.486e-05,1.486e-05
88,14515.4,0.16037,0.71323,1.11985,0.98765,0.94148,0.96229,0.73969,0.14382,0.66456,1.04361,1.387e-05,1.387e-05,1.387e-05
89,14668.3,0.16087,0.71303,1.11718,0.99062,0.94148,0.96223,0.74339,0.1442,0.66105,1.04534,1.288e-05,1.288e-05,1.288e-05
90,14839.3,0.16145,0.7297,1.12477,0.99142,0.94148,0.96239,0.73732,0.14369,0.65921,1.04165,1.189e-05,1.189e-05,1.189e-05
91,15012.1,0.16934,0.73229,1.14853,0.98661,0.93744,0.96202,0.73562,0.14511,0.66427,1.04255,1.09e-05,1.09e-05,1.09e-05
92,15163.3,0.16548,0.72618,1.14383,0.98925,0.93698,0.96202,0.73971,0.14443,0.66223,1.04222,9.91e-06,9.91e-06,9.91e-06
93,15334.4,0.16565,0.71877,1.13898,0.99625,0.93639,0.96239,0.73781,0.14387,0.66131,1.0413,8.92e-06,8.92e-06,8.92e-06
94,15506.1,0.16362,0.70632,1.13018,0.99305,0.93639,0.96221,0.73495,0.14451,0.66307,1.04052,7.93e-06,7.93e-06,7.93e-06
95,15657.6,0.17138,0.73893,1.15649,0.99544,0.93639,0.96403,0.73311,0.14474,0.66228,1.04119,6.94e-06,6.94e-06,6.94e-06
96,15829.1,0.16244,0.72147,1.13191,0.99525,0.93639,0.96388,0.7365,0.14446,0.66306,1.0416,5.95e-06,5.95e-06,5.95e-06
97,15998.7,0.16488,0.72029,1.1369,0.99189,0.93639,0.96451,0.73882,0.14471,0.65687,1.04237,4.96e-06,4.96e-06,4.96e-06
98,16151.9,0.16536,0.72748,1.14716,0.99138,0.93639,0.9623,0.73567,0.14493,0.66292,1.04287,3.97e-06,3.97e-06,3.97e-06
99,16323.5,0.1712,0.75005,1.15188,0.99155,0.93639,0.96224,0.73567,0.1445,0.65983,1.04138,2.98e-06,2.98e-06,2.98e-06
100,16491.5,0.16289,0.73383,1.1407,0.99118,0.93639,0.96224,0.73731,0.14467,0.66302,1.04208,1.99e-06,1.99e-06,1.99e-06
