epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,51503,0.15842,0.67449,1.08206,0.99292,0.95165,0.98241,0.76126,0.13404,0.56888,1.00186,1.585e-05,1.585e-05,1.585e-05
172,51750,0.15097,0.66369,1.06834,0.9947,0.95531,0.98469,0.75723,0.13197,0.55866,0.9952,1.5355e-05,1.5355e-05,1.5355e-05
173,51987.9,0.15632,0.65272,1.09274,0.99567,0.95165,0.9854,0.765,0.12839,0.55315,0.98726,1.486e-05,1.486e-05,1.486e-05
174,52235.2,0.15646,0.6693,1.08427,0.98594,0.95674,0.98415,0.76285,0.13062,0.55703,0.98961,1.4365e-05,1.4365e-05,1.4365e-05
175,52470.3,0.14681,0.64426,1.06196,0.98584,0.95674,0.98607,0.75243,0.13024,0.57175,0.99126,1.387e-05,1.387e-05,1.387e-05
176,52721.4,0.14891,0.65127,1.0725,0.99073,0.95674,0.9878,0.75987,0.12935,0.56307,0.98785,1.3375e-05,1.3375e-05,1.3375e-05
177,52954.8,0.14387,0.61844,1.05741,0.99663,0.95674,0.98818,0.76011,0.12956,0.56108,0.98734,1.288e-05,1.288e-05,1.288e-05
178,53207.3,0.14787,0.64686,1.07335,0.99471,0.95634,0.98802,0.76593,0.12824,0.54757,0.98535,1.2385e-05,1.2385e-05,1.2385e-05
179,53438.6,0.14845,0.63325,1.06821,0.99205,0.9542,0.98775,0.76391,0.12996,0.54539,0.98766,1.189e-05,1.189e-05,1.189e-05
180,53691.7,0.14868,0.66255,1.06615,0.9947,0.95484,0.98724,0.76067,0.13133,0.55733,0.99166,1.1395e-05,1.1395e-05,1.1395e-05
181,53923.5,0.15138,0.63972,1.07713,0.99735,0.9567,0.98928,0.76285,0.1287,0.56205,0.98477,1.09e-05,1.09e-05,1.09e-05
182,54174.8,0.14541,0.62581,1.0579,0.99628,0.95674,0.98609,0.76662,0.1292,0.55863,0.9859,1.0405e-05,1.0405e-05,1.0405e-05
183,54406.3,0.14979,0.62908,1.07346,0.99471,0.95628,0.98362,0.76128,0.13084,0.55797,0.98965,9.91e-06,9.91e-06,9.91e-06
184,54658.6,0.1487,0.64587,1.06913,0.99248,0.9542,0.98504,0.7591,0.13168,0.55424,0.99357,9.415e-06,9.415e-06,9.415e-06
185,54890,0.15258,0.6594,1.08943,0.99148,0.9542,0.98504,0.76384,0.1292,0.55904,0.98669,8.92e-06,8.92e-06,8.92e-06
186,55141.4,0.1481,0.64204,1.06637,0.98947,0.95653,0.98513,0.76319,0.13008,0.54439,0.9882,8.425e-06,8.425e-06,8.425e-06
187,55372.5,0.14831,0.65018,1.07314,0.9885,0.95674,0.98609,0.76311,0.1297,0.55124,0.98741,7.93e-06,7.93e-06,7.93e-06
188,55624.4,0.14417,0.62267,1.06074,0.99127,0.95674,0.98685,0.76519,0.13163,0.55177,0.99338,7.435e-06,7.435e-06,7.435e-06
189,55855,0.15503,0.64859,1.0862,0.99082,0.95674,0.98719,0.76544,0.13075,0.55431,0.99342,6.94e-06,6.94e-06,6.94e-06
190,56107.9,0.15004,0.64706,1.07656,0.99367,0.95674,0.9872,0.76541,0.13019,0.5497,0.98847,6.445e-06,6.445e-06,6.445e-06
191,56339.3,0.15813,0.64552,1.10333,0.99468,0.95122,0.98566,0.76313,0.13117,0.56719,0.99324,5.95e-06,5.95e-06,5.95e-06
192,56590.6,0.16046,0.65662,1.10273,0.9918,0.95165,0.98333,0.76449,0.13138,0.56937,0.99209,5.455e-06,5.455e-06,5.455e-06
193,56824.5,0.16005,0.65393,1.10845,0.99401,0.94911,0.98092,0.76705,0.13021,0.55594,0.98891,4.96e-06,4.96e-06,4.96e-06
194,57072.2,0.15527,0.63447,1.08645,0.99702,0.95165,0.98052,0.76447,0.13222,0.56245,0.99528,4.465e-06,4.465e-06,4.465e-06
195,57308.9,0.1608,0.65504,1.10431,0.99694,0.95165,0.97935,0.75867,0.1337,0.57183,0.99971,3.97e-06,3.97e-06,3.97e-06
196,57555.2,0.15256,0.64377,1.07984,0.99134,0.95165,0.98181,0.76474,0.13325,0.57089,0.99896,3.475e-06,3.475e-06,3.475e-06
197,57792.7,0.15774,0.66705,1.08726,0.99116,0.95165,0.979,0.76526,0.13081,0.57716,0.99577,2.98e-06,2.98e-06,2.98e-06
198,58036.9,0.15652,0.64535,1.09633,0.9938,0.95165,0.9815,0.76713,0.12848,0.56578,0.98917,2.485e-06,2.485e-06,2.485e-06
199,58276.7,0.15169,0.63491,1.09043,0.99733,0.95085,0.97964,0.76996,0.12878,0.56514,0.98919,1.99e-06,1.99e-06,1.99e-06
200,58520.1,0.1512,0.63104,1.07939,0.98941,0.95128,0.97941,0.76813,0.12858,0.56414,0.98802,1.495e-06,1.495e-06,1.495e-06
