epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,2131.91,0.37991,1.11773,2.02326,0.84546,0.83186,0.85164,0.36948,0.37952,1.09891,2.07529,7.426e-05,7.426e-05,7.426e-05
28,2207.01,0.36399,1.13065,1.98837,0.81602,0.83186,0.85362,0.37407,0.3806,1.10666,2.06698,7.327e-05,7.327e-05,7.327e-05
29,2285.46,0.37905,1.15069,2.05022,0.86209,0.82979,0.85738,0.37727,0.37675,1.10216,2.05676,7.228e-05,7.228e-05,7.228e-05
30,2366.76,0.35003,1.18869,1.9481,0.84566,0.82429,0.85385,0.37828,0.3713,1.09013,2.04212,7.129e-05,7.129e-05,7.129e-05
31,2444.73,0.37039,1.12543,1.98911,0.80069,0.81771,0.85245,0.37533,0.37033,1.09304,2.02959,7.03e-05,7.03e-05,7.03e-05
32,2528.41,0.35157,1.06351,1.92385,0.82558,0.82301,0.85504,0.37654,0.36563,1.07908,2.01572,6.931e-05,6.931e-05,6.931e-05
33,2612.14,0.33268,1.05148,1.88438,0.86083,0.79646,0.86819,0.39352,0.36922,1.08919,2.01221,6.832e-05,6.832e-05,6.832e-05
34,2695.77,0.36054,1.09891,1.97681,0.87305,0.78761,0.86955,0.38902,0.36904,1.08547,2.00509,6.733e-05,6.733e-05,6.733e-05
35,2769.65,0.38144,1.0855,1.99901,0.85001,0.82301,0.87358,0.3892,0.36798,1.07701,1.99888,6.634e-05,6.634e-05,6.634e-05
36,2844.33,0.31207,1.05389,1.85842,0.86085,0.8212,0.88,0.39445,0.36251,1.07251,1.99319,6.535e-05,6.535e-05,6.535e-05
37,2919.34,0.34922,1.06352,1.91099,0.88288,0.81416,0.88394,0.39895,0.36403,1.06861,1.98525,6.436e-05,6.436e-05,6.436e-05
38,2996.21,0.32396,1.04687,1.82686,0.8762,0.81422,0.88608,0.39333,0.36452,1.06147,1.9748,6.337e-05,6.337e-05,6.337e-05
39,3075.48,0.32255,0.98608,1.81956,0.91098,0.81416,0.89237,0.39365,0.36311,1.06137,1.97148,6.238e-05,6.238e-05,6.238e-05
40,3155.28,0.31246,1.03906,1.80552,0.88862,0.8473,0.89999,0.39978,0.36274,1.06652,1.96354,6.139e-05,6.139e-05,6.139e-05
41,3239.29,0.32149,1.00123,1.84272,0.88845,0.84584,0.90125,0.39827,0.35804,1.06056,1.95233,6.04e-05,6.04e-05,6.04e-05
42,3322.67,0.31951,1.00188,1.85542,0.86652,0.84071,0.90361,0.40359,0.35203,1.06503,1.94513,5.941e-05,5.941e-05,5.941e-05
43,3405.82,0.31662,0.99754,1.80968,0.88917,0.85202,0.9118,0.40852,0.35386,1.06083,1.9509,5.842e-05,5.842e-05,5.842e-05
44,3481.7,0.29759,0.99846,1.74498,0.88452,0.84071,0.91338,0.40623,0.35244,1.05291,1.9362,5.743e-05,5.743e-05,5.743e-05
45,3556.72,0.29331,0.98467,1.75341,0.87602,0.84956,0.90785,0.41112,0.34964,1.06783,1.92485,5.644e-05,5.644e-05,5.644e-05
46,3631.59,0.30862,1.02448,1.76264,0.89906,0.84956,0.92058,0.40879,0.34842,1.06051,1.91885,5.545e-05,5.545e-05,5.545e-05
47,3707.09,0.28792,0.96815,1.72669,0.88939,0.85387,0.91276,0.40821,0.34913,1.04451,1.91405,5.446e-05,5.446e-05,5.446e-05
48,3785.23,0.30495,0.9661,1.73903,0.87767,0.88496,0.92219,0.40005,0.35092,1.03923,1.91928,5.347e-05,5.347e-05,5.347e-05
49,3866.45,0.29919,1.01587,1.71972,0.89497,0.88496,0.91592,0.40769,0.34675,1.04464,1.90936,5.248e-05,5.248e-05,5.248e-05
50,3950.17,0.28894,0.9486,1.70054,0.8886,0.88496,0.91995,0.41658,0.34271,1.04467,1.89842,5.149e-05,5.149e-05,5.149e-05
51,4033.81,0.27424,0.9567,1.66943,0.91646,0.84956,0.92209,0.41263,0.34252,1.04566,1.89338,5.05e-05,5.05e-05,5.05e-05
52,4115.14,0.29209,0.97114,1.73979,0.90641,0.86726,0.92616,0.41151,0.34066,1.04074,1.88604,4.951e-05,4.951e-05,4.951e-05
53,4192.13,0.30375,0.98377,1.74942,0.91657,0.87504,0.92968,0.41165,0.33974,1.03582,1.88137,4.852e-05,4.852e-05,4.852e-05
54,4268.85,0.29106,0.95733,1.74804,0.89972,0.8734,0.92339,0.4083,0.33947,1.04231,1.87191,4.753e-05,4.753e-05,4.753e-05
55,4344.09,0.26095,0.95227,1.5898,0.89066,0.86505,0.91998,0.40904,0.33953,1.03168,1.86754,4.654e-05,4.654e-05,4.654e-05
56,4418.03,0.28001,0.95671,1.68405,0.88905,0.85095,0.92188,0.41899,0.33744,1.02515,1.86552,4.555e-05,4.555e-05,4.555e-05
57,4493.45,0.2909,0.92455,1.68761,0.86968,0.88588,0.92801,0.41222,0.33524,1.01507,1.85236,4.456e-05,4.456e-05,4.456e-05
58,4576.89,0.29856,0.96772,1.70036,0.89384,0.88496,0.92506,0.41047,0.3383,1.01037,1.85095,4.357e-05,4.357e-05,4.357e-05
59,4659.9,0.28821,0.93469,1.69904,0.91153,0.88496,0.92413,0.4146,0.33524,1.00407,1.84696,4.258e-05,4.258e-05,4.258e-05
60,4743.31,0.26197,0.93703,1.64028,0.90115,0.88496,0.92754,0.42186,0.33259,1.0194,1.85036,4.159e-05,4.159e-05,4.159e-05
61,4823.8,0.29694,0.92215,1.71871,0.88906,0.89381,0.92666,0.41802,0.33085,1.01097,1.84482,4.06e-05,4.06e-05,4.06e-05
62,4902.39,0.26842,0.91659,1.61728,0.88603,0.89442,0.93074,0.41381,0.33056,1.01964,1.84024,3.961e-05,3.961e-05,3.961e-05
63,4980.74,0.27886,0.92273,1.66706,0.90198,0.89579,0.93122,0.41036,0.33008,1.00802,1.83923,3.862e-05,3.862e-05,3.862e-05
64,5055.61,0.28749,0.92819,1.7018,0.93054,0.90265,0.93516,0.42131,0.33318,1.00249,1.83689,3.763e-05,3.763e-05,3.763e-05
65,5130.67,0.25669,0.92211,1.59955,0.92727,0.90257,0.93744,0.41727,0.33141,0.99697,1.83369,3.664e-05,3.664e-05,3.664e-05
66,5203.13,0.26095,0.94234,1.64028,0.91174,0.89381,0.9343,0.41836,0.33077,1.00045,1.83542,3.565e-05,3.565e-05,3.565e-05
67,5287,0.26742,0.90268,1.60698,0.86478,0.89381,0.92633,0.42089,0.3293,0.99798,1.82523,3.466e-05,3.466e-05,3.466e-05
68,5370.76,0.26097,0.89441,1.63609,0.90211,0.89716,0.93625,0.41443,0.32848,0.9892,1.8168,3.367e-05,3.367e-05,3.367e-05
69,5454.56,0.27046,0.92075,1.63398,0.89457,0.90104,0.93541,0.42291,0.32598,0.98873,1.81013,3.268e-05,3.268e-05,3.268e-05
70,5533.27,0.26718,0.90971,1.63832,0.91035,0.89866,0.93306,0.42145,0.32398,0.99777,1.80738,3.169e-05,3.169e-05,3.169e-05
71,5613.61,0.27257,0.91007,1.61644,0.91005,0.89381,0.93781,0.41747,0.3263,0.98967,1.81216,3.07e-05,3.07e-05,3.07e-05
72,5693.41,0.26441,0.93225,1.61307,0.91002,0.89501,0.94033,0.41882,0.32692,0.99547,1.81117,2.971e-05,2.971e-05,2.971e-05
73,5768.4,0.29914,0.97774,1.66633,0.93287,0.86086,0.93901,0.4194,0.32514,0.98936,1.81177,2.872e-05,2.872e-05,2.872e-05
74,5842.13,0.28327,0.95633,1.62949,0.91865,0.89381,0.93963,0.42029,0.32368,0.98175,1.80301,2.773e-05,2.773e-05,2.773e-05
75,5914.95,0.25943,0.9082,1.5899,0.91787,0.88496,0.93951,0.4169,0.32267,0.97862,1.79678,2.674e-05,2.674e-05,2.674e-05
76,5998.37,0.31062,0.95344,1.7021,0.97021,0.86465,0.94208,0.41735,0.32342,0.96905,1.79298,2.575e-05,2.575e-05,2.575e-05
77,6082.07,0.27634,0.92098,1.60689,0.91874,0.90051,0.94254,0.42164,0.32223,0.97047,1.79474,2.476e-05,2.476e-05,2.476e-05
78,6165.71,0.29071,0.88744,1.65683,0.92172,0.89381,0.94376,0.41596,0.32193,0.97598,1.7916,2.377e-05,2.377e-05,2.377e-05
79,6242.09,0.27102,0.8823,1.60043,0.93498,0.89078,0.94464,0.42123,0.32241,0.97587,1.79432,2.278e-05,2.278e-05,2.278e-05
80,6324.37,0.26924,0.91786,1.6312,0.92612,0.88748,0.944,0.4221,0.32086,0.9685,1.7911,2.179e-05,2.179e-05,2.179e-05
81,6405.94,0.29259,0.91664,1.68414,0.92624,0.889,0.94648,0.42658,0.32115,0.96331,1.79051,2.08e-05,2.08e-05,2.08e-05
82,6481.26,0.27317,0.92796,1.62779,0.93489,0.88948,0.94456,0.42578,0.32029,0.96804,1.78426,1.981e-05,1.981e-05,1.981e-05
83,6553.49,0.26618,0.89443,1.59565,0.93468,0.88646,0.94307,0.42314,0.32011,0.97026,1.78424,1.882e-05,1.882e-05,1.882e-05
84,6626.27,0.26028,0.88916,1.61308,0.93473,0.88718,0.94616,0.42269,0.32098,0.9705,1.78677,1.783e-05,1.783e-05,1.783e-05
85,6709.86,0.26367,0.90706,1.60116,0.94366,0.88931,0.94718,0.42109,0.31926,0.96457,1.7785,1.684e-05,1.684e-05,1.684e-05
86,6793.34,0.26347,0.90651,1.56159,0.93526,0.89487,0.94727,0.42565,0.31907,0.95872,1.77882,1.585e-05,1.585e-05,1.585e-05
87,6877.07,0.24676,0.85412,1.54955,0.93486,0.88913,0.94622,0.42893,0.31883,0.96567,1.78241,1.486e-05,1.486e-05,1.486e-05
88,6952.73,0.27892,0.91774,1.62118,0.92433,0.88496,0.94602,0.43118,0.31777,0.9652,1.78136,1.387e-05,1.387e-05,1.387e-05
89,7036.48,0.27686,0.91969,1.66711,0.93515,0.89334,0.94881,0.43399,0.31872,0.97279,1.7806,1.288e-05,1.288e-05,1.288e-05
90,7119.03,0.26147,0.91182,1.55918,0.93491,0.88972,0.94806,0.43035,0.31768,0.96789,1.77589,1.189e-05,1.189e-05,1.189e-05
91,7195.02,0.2828,0.90084,1.68455,0.93001,0.90265,0.94853,0.43313,0.31874,0.99304,1.78754,1.09e-05,1.09e-05,1.09e-05
92,7265.99,0.2702,0.8888,1.60243,0.95033,0.89381,0.9488,0.432,0.31766,0.98855,1.78943,9.91e-06,9.91e-06,9.91e-06
93,7339.56,0.28733,0.90558,1.64485,0.94191,0.89381,0.94712,0.44044,0.31674,0.97537,1.77827,8.92e-06,8.92e-06,8.92e-06
94,7423.7,0.28425,0.89886,1.63377,0.94938,0.89381,0.94691,0.43423,0.31747,0.97487,1.77928,7.93e-06,7.93e-06,7.93e-06
95,7506.36,0.30477,0.89726,1.68951,0.95952,0.89381,0.94767,0.43711,0.31765,0.97381,1.77947,6.94e-06,6.94e-06,6.94e-06
96,7588.42,0.28564,0.90922,1.65686,0.95608,0.89381,0.94834,0.43292,0.31742,0.96537,1.77684,5.95e-06,5.95e-06,5.95e-06
97,7664.57,0.2704,0.87378,1.59472,0.95604,0.89381,0.94844,0.43222,0.31773,0.96043,1.7781,4.96e-06,4.96e-06,4.96e-06
98,7747.03,0.26268,0.91371,1.59177,0.95849,0.89381,0.95025,0.43319,0.31761,0.96657,1.78025,3.97e-06,3.97e-06,3.97e-06
99,7829.65,0.28241,0.8901,1.63789,0.95528,0.89381,0.95098,0.43303,0.31772,0.97008,1.77915,2.98e-06,2.98e-06,2.98e-06
100,7905.25,0.28743,0.90954,1.66902,0.95299,0.89695,0.9486,0.43515,0.31638,0.96634,1.77574,1.99e-06,1.99e-06,1.99e-06
